timestamp;text;scene_id;danmu_id
318.356;你每个细节我都看了，你是真的很熟练，每一个细节都有你自己的节奏，很感动;12;655
318.431;对呀你好厉害;12;656
318.599;第一次看到盲人的第一视角真的太难了up加油;12;657
318.739;宝宝超级厉害;12;658
319.344;见闻色霸气;12;659
319.368;哈哈哈哈哈是的！;12;660
319.47;加油;12;661
319.558;寶貝超級厲害的！！！;12;662
319.697;真的很厉害！;12;663
319.741;你超级厉害的！！;12;664
319.983;你超级厉害！;12;665
320.019;真牛逼;12;666
320.219;很厉害的宝宝！！;12;667
320.222;加油哦;12;668
320.469;你超级厉害，棒棒哒;12;669
320.539;超厉害的;12;670
320.55;你超厉害的;12;671
320.647;是啊，很厉害;12;672
320.918;超级厉害！！！！;12;673
320.938;泪目了;12;674
320.939;很厉害！;12;675
320.958;太棒啦;12;676
320.967;他们的方向感和空间感是很厉害的，脑袋里有自己的地图;12;677
320.979;夸夸！;12;678
321.069;加油;12;679
321.104;已三连;12;680
321.279;你超级超级棒！！;12;681
321.388;弹幕都好温暖呜呜呜，尸斑淡了;12;682
321.459;up很厉害的！;12;683
321.499;太厉害了，朋友;12;684
321.619;雀氏好厉害！;12;685
321.639;Up你超级棒的！！;12;686
322.053;嗯嗯！你真的很棒！;12;687
322.139;加油，兄弟;12;688
322.146;up超棒的;12;689
322.165;熟练得让人心疼;12;690
322.339;厉害了;12;691
322.706;红绿灯是听声音的。;12;692
322.895;看好了，硬币是这么用的;12;693
322.974;哭了;12;694
323.176;加油！;12;695
323.381;up最厉害啦！;12;696
323.713;博主真的很乐观，三连支持你;12;697
324.0;你超厉害的;12;698
324.016;你真的特别特别厉害！;12;699
324.341;是的宝贝，你超厉害的！;12;700
324.51;两币奉上！;12;701
324.605;给看哭了;12;702
324.838;超厉害;12;703
324.859;哇！;12;704
324.951;这不是厉害，这是他妈真的牛逼！加油！;12;705
324.999;厉害厉害;12;706
325.143;超棒的;12;707
325.251;衷心祝福你，up，余生幸福，身体健康！;12;708
325.617;up好厉害！！！;12;709
325.799;视频是朋友发的吗;12;710
325.869;看好了，硬币是这么用的;12;711
325.979;是非常厉害;12;712
326.205;宝贝真棒，抱抱;12;713
326.76;是的，你超级厉害！;12;714
327.143;可惜我没币了;12;715
327.151;已经很快了吧？平常我跟同学聊天，走路也就这个速度;12;716
327.219;他甚至没用棍子接触都猜到有人;12;717
327.419;他怎么知道旁边有人的？;12;718
327.569;真的厉害，佩服;12;719
327.819;好温柔;12;720
328.587;牛逼！;12;721
328.79;超厉害;12;722
329.786;加油太棒啦朋友！;12;723
330.786;字幕应该是自动识别的字幕;12;724
330.941;超级厉害;12;725
330.999;字幕可以用语音识别;12;726
331.083;我靠，真厉害，加油！！;12;727
331.28;你知道;12;728
331.648;他的爸爸妈妈得有多心疼;12;729
332.659;棒棒的;12;730
333.073;超级厉害!;12;731
333.357;很棒;12;732
333.602;你超棒！;12;733
333.755;你真的很棒;12;734
333.941;下面的字幕应该是别人帮打的。;12;735
335.246;着实钦佩up主;13;736
335.586;好熟悉呀，确定了，我老家;13;737
